product_id|model|label|description|category_id|brand|image
1000109|MA20|codeur rotatif incrémental|Codeur avec 16 prédéfinis résolution Max. 25000 impulsions par tour Circonférence de la roue de mesure 200 mm Réglage manuel sans appareil de programmation Force de pression réglable en continu ...|10301|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12697874.jpg
1000110|EIL580P-SC|codeur rotatif incrémental|Taille ø58 mm Précise détection optique (interpolée) Niveau signal de sortie programmable (TTL ou HTL) Bride standard ou synchro Raccordement axial, radial ou tangentiel Impulsions par tour 1...65536, programmable ...|10301|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12697959.jpg
1000111|EAM280|codeur rotatif absolu|Codeur monotour / Analogique Détection sans contact Détection magnétique robuste Installation simple, longue durée de vie Utilisation dans des conditions extrêmes Température d'utilisation ...|10301|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12701697.jpg
1000112|MIL10|codeur linéaire incrémental|Tête de détection avec bande magnétique Détection magnétique robuste Signaux sortie A 90°B avec signal d'index Etage de sortie HTL/push-pull et TTL/RS422 Résolution jusqu'à 5 µm (évaluation x4) Système sans ...|10302|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12697803.jpg
1000113|VIONiCplus™ RTLC|codeur linéaire incrémental|Les codeurs VIONiCplus intègrent la conception avec optique de filtrage et la technologie d’interpolation de Renishaw pour créer des codeurs optiques ouverts incrémentaux, hautes performances, super-compacts ...|10302|RENISHAW|http://img.directindustry.fr/images_di/photo-m2/5200-12006268.jpg
1000114|VIONiC™ RELM|codeur linéaire incrémental|Les codeurs VIONiC intègrent la conception avec optique de filtrage et la technologie d’interpolation de Renishaw pour créer des codeurs optiques ouverts incrémentaux, haute performance, super-compacts ...|10302|RENISHAW|http://img.directindustry.fr/images_di/photo-m2/5200-12006283.jpg
1000115|Res 26 series|résolveur|Les codeurs, génératrices DC et resolvers de haute précision et à haute résolution de signaux sont installés le plus souvent sur des moteurs à arbre traversant, pour des raisons de résonance. Le montage est adapté au moteur concerné et ...|10303|maxon motor|http://img.directindustry.fr/images_di/photo-m2/7173-2651763.jpg
1000116|Hawk|résolveur||10303|Honeywell Safety and Productivity Solutions|http://img.directindustry.fr/images_di/photo-m2/12365-2294301.jpg
1000117|38.1 - 53.34 mm, 10 000 - 15 000 rpm BRX series|résolveur||10303|HENGSTLER|http://img.directindustry.fr/images_di/photo-m2/5789-4680939.jpg
1000118|MVQ101|capteur de position pour vanne||10304|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-12432184.jpg
1000119|MFH2, M9H200, I95009 series|capteur de position résistant à la pression|Tenue en pression jusqu'à 500 bar Extrêmement robuste grâce à la face active métallique Haute pression d'éclatement Boîtier selon le standard industriel Durée de vie de plus de 10 millions de cycles de pression|10304|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-10285622.jpg
1000120|MK, MR series|capteur de position pour vérin|Montage facile par le dessus dans la rainure Variantes avec connecteur ou câble de liaison Très bonne résistance à la traction grâce à la fixation située côté sortie de câble Indice de protection élevé adapté aux exigences ...|10304|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-11936117.jpg
1000121|BMMS K34|capteur de déplacement à câble|Détection magnétique Résolution: 12 bits Interface analogique 0...10 V, 0.5…4.5 V, 4...20 mA Longueur de la mesure 3,4 m Bouchons amovibles pour l'écoulement de l'eau Entrées Teach Faible poids grâce ...|10305|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12698008.jpg
1000122|GCA12|capteur de déplacement à câble|Interface analogique Détection par potentiomètre Température d'utilisation -40...+85 °C Classe de protection IP 65 Embase mâle M12 ou câble Bouchons amovibles pour l’écoulement de l’eau|10305|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12698300.jpg
1000123|GCI/GCA2|capteur de déplacement à câble|Codeurs incrémentaux Codeurs absolus Codeurs réseaux|10305|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12698339.jpg
1000124|OADM 12I6430/S35A|capteur de distance miniature|16 … 26 mm Diode laser rouge, pulsée analogique Teach-in: Touche / ext. Connecteur M8 4-pôles 50 °C IP 67|10306|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12692853.jpg
1000125|OADM 13I6475/S35A|capteur de distance compact|50 … 350 mm Diode laser rouge, pulsée analogique Teach-in: Touche / ext. Connecteur M8 4-pôles 50 °C IP 67|10306|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12692863.jpg
1000126|OADM 20I2441/S14C|capteur de distance pour automatisation|30 … 70 mm Diode laser rouge, pulsée analogique Teach-in: Touche / ext. Connecteur M12 5-pôles, orientable 50 °C IP 67|10306|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12692881.jpg
1000127|TA200|tachymètre à contact|Tachymétre Affichage 6 digits Entrée capteur digital ou contact sec Pour tout type de signal d'entrée Fréquence max. 40 kHz Mesure de la période|10307|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12711872.jpg
1000128|C.A 1727|tachymètre à contact|... mécanique (cylindre, cône ou roue calibrée) traduit la vitesse de rotation en impulsions, lesquelles sont mesurées par le tachymètre. L’afficheur numérique présente un bargraphe de 42 segments, fonctions sélectionnées, ...|10307|CHAUVIN ARNOUX|http://img.directindustry.fr/images_di/photo-m2/7692-12689036.jpg
1000129|C.A 1711|tachymètre sans contact|Cette sonde tachymétrique est parfaite pour la maintenance des moteurs électriques. La mesure s'effectue par photo-réflexion, pour une mesure sans contact : une bande réfléchissante est positionnée sur la pièce tournante à contrôler. La ...|10307|CHAUVIN ARNOUX|http://img.directindustry.fr/images_di/photo-m2/7692-12692793.jpg
1000130|DI series|capteur de vitesse de rotation|2 en 1 : évaluation de la vitesse de rotation et capteur dans un boîtier compact Boîtier particulièrement peu encombrant Coûts d'installation minimisés Paramétrage simple par potentiomètre ...|10308|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-11941674.jpg
1000131|DI series|capteur de vitesse de rotation|... temps et des coûts lors de la mise en service Pour raccordement direct à un API 2 en 1 : évaluation de la vitesse de rotation et capteur dans un boîtier compact|10308|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-9945400.jpg
1000132|MX50 series|capteur de vitesse de rotation|Pour des fréquences de commutation très élevées de 15 000 Hz max. Détection précise de la roue dentée Large plage de température de fonctionnement Montage rapide par brides|10308|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-10256369.jpg
1000133|QM42VT SERIES|accéléromètre 2 axes|Le capteur sans fil Vibration et Température de Banner mesure la vitesse vibratoire (en pouces/seconde ou millimètres/seconde), ainsi que la température. Monté au plus près des roulements, il permet de surveiller l'état de santé de la ...|10309|BANNER ENGINEERING CORP.|http://img.directindustry.fr/images_di/photo-m2/7106-11763280.jpg
1000134|GAM900|capteur d'accélération 3 axes|Capteur d'accélération / Analogue / CANopen® Jusqu'a deux relais surveillants les limites Détection 3-dimensionnelle, basée sur MEMS Plage de détection ±2 g Raccordement: Connecteur M12, 12 points ...|10309|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12707185.jpg
1000135|GAM900S|capteur d'accélération 3 axes|Capteur d'accélération pour applications de sécurité Surveillance sécurisée de seuil limite avec sortie relais SIL2/PLd Valeur d'accélération transmise en analogique / CANopen® Détection redondante ...|10309|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12707261.jpg
1000136|GIM500R|inclinomètre 2 axes|Construction de 52 mm Principe de mesure capacitifs MEMS EN13849 Firmware compatible Design conforme E1 Liaison série CANopen®, SAE J1939, Analogique Raccordement M12 et câble Classe de protection jusqu‘à IP 69K|10310|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12707079.jpg
1000137|GNAMG|inclinomètre 2 axes|Inclinomètre CANopen® ou Profibus Plage de mesure bidirectionnelle sur ±15°, ±30°, ±60° Plage de mesure unidirectionnelle 360° Résolution de 0,001° à 1° Précision de ±0,1° à 0,2° Paramètres ...|10310|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12707144.jpg
1000138|GIM140R|inclinomètre 1 axe|Construction de 48 mm Liaison série Analogique Principe de mesure capacitifs MEMS Plage de mesure unidirectionnelle 0...360° Boîtier aluminium Classe de protection IP 67/IP 69K Raccordement câble ...|10310|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12707023.jpg
1000139|IFRM 18N17M1/PL|interrupteur de proximité à longue portée|10 mm NPN à fermeture (NO) Câble PUR 3 x 0,25, 2 m -40 … 80 °C IP 67|10311|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12682588.jpg
1000140|IFRD 06N17A1/S35L|interrupteur de proximité inductif|2 mm NPN à fermeture (NO) Connecteur M8 -25 … 75 °C IP 68/67 (face active/détecteur)|10311|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12682717.jpg
1000141|IFRD 08N17T1/S35|interrupteur de proximité haute température|2 mm NPN à fermeture (NO) Connecteur M8 -25 … 100 °C IP 69K|10311|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12682754.jpg
1000142||interrupteur de position IP67|... augmentée. Tous les interrupteurs de position des séries PS116, PS2xx et PS3xx peuvent être choisis comme interrupteur complet ou comme interrupteur de base dans le cadre ...|10312|SCHMERSAL|http://img.directindustry.fr/images_di/photo-m2/787-12409848.jpg
1000143|332 series|interrupteur de position IP65|• Boîtier métallique • Large gamme d""organes de commande • Excellente résistance à l""essence et à l""huile • 40 mm x 76 mm x 40 mm • Organes de commande réglables de 4 x 90° • 1 Entrée de câble M 20 x 1.5 • Grande course d""ouverture ...|10312|SCHMERSAL|http://img.directindustry.fr/images_di/photo-m2/787-10461810.jpg
1000144|256 series|interrupteur de position avec fonction de sécurité|2 entrées de câble M 20 x 1.5 • Cotes de montage selon EN 50047 • Boîtier plastique • Double isolation • 58 mm x 50,5 mm x 31 mm • Excellente résistance à l""essence et à l""huile • Large gamme d""organes de commande • Organes de ...|10312|SCHMERSAL|http://img.directindustry.fr/images_di/photo-m2/787-10461867.jpg
1000145|OY4 series|barrière immatérielle de sécurité type 4|Degré de protection élevé IP 69k grâce au tube de protection Protection fiable des zones dangereuses et des accès Variantes avec différentes portées Résistant au nettoyage à la vapeur et haute pression Conforme en ...|10313|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-11943059.jpg
1000146|OY0 series|barrière immatérielle de sécurité type 2|Catégories de sécurité 2 et 4 selon IEC 61496 Protection fiable des zones dangereuses et des accès Portée élevée, réglable sur l'appareil Pas d’espaces morts lors du montage avec la forme en L Raccordement facile par ...|10313|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-10256630.jpg
1000147|OY8 series|barrière immatérielle de sécurité type 4|Configuration de l’occultation par le branchement des contacts Programmation non nécessaire Raccordement facile par connecteur M12 éprouvé Catégorie de sécurité type 4 selon CEI 61496 Protection fiable des zones dangereuses ...|10313|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-10256615.jpg
1000148|FHCK 07N6901|détecteur photoélectrique subminiature|10 … 60 mm Diode lumière rouge, pulsée NPN Teach-in Câble derrière 4-pôles, 2 m -20 … 50 °C IP 65|10314|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12682932.jpg
1000149|FPCK 07N6901|détecteur photoélectrique subminiature|0,6 m Diode lumière rouge, pulsée NPN Teach-in Câble derrière 4-pôles, 2 m -20 … 50 °C IP 65|10314|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12682964.jpg
1000150|FHDK 10G5120|détecteur photoélectrique miniature|30 mm ±2 mm Diode lumière rouge, pulsée push-pull Câble 4-pôles, 2 m -25 … 65 °C IP 65|10314|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12683144.jpg
1000151|FGUM 020P8001/S35L|fourche optique|20 mm Diode lumière rouge, pulsée PNP potentiomètre 270° Connecteur M8 3-pôles -10 … 60 °C IP 67|10315|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12687907.jpg
1000152|FGLM 050P8001/S35L|fourche optique|60 mm Diode lumière rouge, pulsée PNP potentiomètre 270° Connecteur M8 3-pôles -10 … 60 °C IP 67|10315|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12687943.jpg
1000153|OPL20 series|fourche optique|... en service rapide sans réglage mécanique émetteur / récepteur Faisceau fin et précis à travers toute l'ouverture de la fourche Bonne résistance à la torsion grâce au boîtier métallique Sélection éclairement ...|10315|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-11940389.jpg
1000154|FKDM 22N1901/S14F|capteur de couleur photoélectrique|40 mm LED rouge / verte / bleue NPN -10 … 55 °C IP 67|10316|Baumer Group|http://img.directindustry.fr/images_di/photo-m2/179-12688051.jpg
1000155|BH1749NUC|capteur de couleur numérique||10316|ROHM Semiconductor|http://img.directindustry.fr/images_di/photo-m2/13683-12417100.jpg
